ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,ms,true_label,p1_label,p1_crash,p2_label,p2_crash
0.02474829128511088,0.33075316316756054,10.014022029979884,-0.591937784486499,0.6034760321383302,-1.1571461878811546,0.03786484497457217,0.3634356749693022,9.895134301548625,0,0,0,0.1537,,
-0.13932552448626565,0.44794039587263323,9.517162908415445,-2.036233092794203,1.174581677292934,2.4042706892560695,-0.16911454799600614,0.5347544108025527,9.529698869865753,1,0,0,0.1537,,
0.015154518892391063,-0.28672524274122296,9.848374039234177,1.8697756984938843,1.6754020582570712,5.471410405421905,-0.009873694213083352,-0.3707991063695897,9.858094900718967,2,0,0,0.1537,,
0.20586924590437897,-0.16179394230161528,10.088188751301454,-1.5658670703483288,5.766902209817711,-1.8651118318209905,0.343391916466398,-0.12613179277350586,10.073118092989148,3,0,0,0.1537,,
-0.5270371516736804,-0.2408973281804196,9.720498749789934,1.9597130847008364,-1.567385074490618,2.0431746856332693,-0.44688315933901757,-0.1787544619782105,9.718684409043318,4,0,0,0.1537,,
0.5053294803418527,0.24964653114836466,9.75760871969948,-4.333431981908372,3.2886871910592266,-3.56067314266526,0.4896874097584254,0.23635065574163702,9.815707395217247,5,0,0,0.1537,,
-0.13735285177913142,0.328180839300875,10.008254432370713,3.0135743807711415,-4.428176496905897,3.445716906004554,-0.1986169593009655,0.33185324651061554,10.066315480646413,6,0,0,0.1537,,
-0.17892602838166433,0.1748125737026687,9.712551084327496,-2.776471885676658,2.44438346150223,3.6412773546723862,-0.08265077892488668,0.09873588626612984,9.748040714000245,7,0,0,0.1537,,
-0.3140902686847278,-0.3114591639499513,9.553278647599331,0.4852659947338006,0.6646336036936669,-0.1345927782634636,-0.31111079870792924,-0.25509360481491544,9.487959231328556,8,0,0,0.1537,,
0.27953760683843865,-0.018793894820002214,10.076971363745491,2.217592254859067,1.8188802330201959,2.4985410715495067,0.23798957931560685,-0.023164656532148012,10.02210090115847,9,0,0,0.1537,,
0.20249414507388158,-0.06564330022832497,9.374974399876756,-2.6251821038063317,3.4218224638748813,0.07810587281946302,0.17305167614583325,-0.06966207053023658,9.413402002881906,10,0,0,0.1501,,
0.3733323605406305,-0.34241365606286095,10.083002255378972,3.6476095647921696,6.592059977869136,-1.3093713143284544,0.41456039441187975,-0.4249462745090483,10.051012068787516,11,0,0,0.1537,,
0.26792622666706467,0.349098750153329,9.935575543073874,-2.068783968070139,3.653859251413439,0.8184703306992902,0.32967539931435996,0.2864971388452745,9.932099182705391,12,0,0,0.1537,,
0.07890148275116451,0.6285689428678053,9.601374998158425,2.335151344473301,-2.2987261749364394,-1.7065307660328326,0.012778989340999677,0.7156729465003625,9.602103733608757,13,0,0,0.1471,,
0.09855535456474974,0.5180060342906401,9.680077017888005,-0.49034922147342475,-3.367450926113715,1.5439969282219637,0.04326484671231965,0.5923713779155055,9.610876907015546,14,0,0,0.1518,,
0.2805731082224609,-0.1776328322219331,9.37576140819785,3.3430567990076754,2.648514699834929,4.7628658665631365,0.2773965909628185,-0.21418776451077917,9.309794664258826,15,0,0,0.1423,,
-0.263283897960501,0.3692969800049053,9.792739312728608,1.9833722626119155,0.9601324751961448,-0.6522931729766455,-0.24524526990410184,0.39404642711541915,9.745465793201332,16,0,0,0.1537,,
-0.013768826515472071,-0.5597550068015013,9.978326700057458,-0.9248456341534397,1.1951291874313719,-0.02941633182619894,0.02704752071862109,-0.478212430000831,9.901775528056515,17,0,0,0.1537,,
0.11456152205557381,-0.36365441397012394,9.748390179923167,3.4943823940676735,-3.3887705031487743,2.079440300828754,0.1715885729727069,-0.3798816434285263,9.839090886562412,18,0,0,0.1537,,
-0.13576169230674182,0.16682657242049895,9.442015039078342,-0.6692949121184675,-0.6852668850596229,0.4224504660171508,-0.11354004141265403,0.07997682409113156,9.3532201880736,19,0,0,0.1458,,
0.2164994644809368,-0.23646140806920646,9.775431862470024,3.7136671533084984,-0.6380873017267921,-2.9943439354279793,0.17424451139703948,-0.27310057828302203,9.775563606160485,20,0,0,0.1537,,
-0.10564902217859219,-0.09043062734252479,9.897666410345602,-5.274343221423272,-4.361610160950706,-4.0200764751872855,-0.07775021396941723,0.01689029568589813,9.925388945161135,21,0,0,0.1537,,
0.20183910736804753,0.5199394804074322,9.812383263738926,-2.2725806428920117,1.5533183600670943,-2.2064759770342692,0.1576157485939625,0.46790522197517426,9.84052498903989,22,0,0,0.1537,,
0.04218698826933482,-0.056069741133868096,9.629410132368255,0.18887424400087138,0.8105138557950391,1.2108134913249387,0.08956335760475247,-0.1917265630626727,9.635510810147196,23,0,0,0.1537,,
0.13876820490307387,0.18945156240425026,9.428673903366374,-5.5879128993856675,-5.588415831725094,0.6015850309088631,0.15192058048508145,0.17334170751865124,9.387612098844933,24,0,0,0.1511,,
-0.4552958744091087,-0.04879104682622081,9.953892261996282,-1.6836078036705397,-0.6379165020744284,-7.269517608989181,-0.4483082394862374,-0.03216641480869441,9.87575217258164,25,0,0,0.1514,,
-0.2580892641707594,0.19484686195601605,9.800294181018685,-6.361707817970126,5.681785243371786,-1.0048175181907195,-0.16345245992282062,0.23066678187442444,9.744279985355805,26,0,0,0.1537,,
0.4033706326270871,0.27626121045602897,9.663169754385986,-3.3505563915889516,3.931442933736466,-2.4378543327320954,0.38147766685396495,0.3234803638288417,9.671367242945928,27,0,0,0.1537,,
0.05342589625120371,-0.06461565543740239,9.953972937711894,-1.364704256511928,2.418468228100274,2.2311589880910123,0.06518067599376175,-0.1010764233482401,9.97125003337143,28,0,0,0.1537,,
-0.024395485748683846,-0.2480440524322739,9.956782651505154,5.088524830644232,4.349829652900123,2.133788737739096,0.01798323625542099,-0.2725007693436974,10.008846655163657,29,0,0,0.1537,,
0.2891102230619404,0.18970072876250868,9.54959135936705,1.628922152479391,-1.7006462169524443,-3.0114188139731652,0.32077539922341347,0.2125535715765006,9.56341001749721,30,0,0,0.1537,,
0.22526667242633697,-0.3524742901684409,9.942506893297296,2.178514296199122,5.855384908321904,3.840493100554407,0.19027860776806288,-0.34158992893404316,9.96197404912451,31,0,0,0.1537,,
-0.014027581694941475,0.30673725732146434,10.18976403232143,-10.462308341065869,2.8399384580041973,1.779106270177667,0.023578944453523203,0.16786157445761551,10.26150591136057,32,0,0,0.1398,,
-0.1929242670069165,0.09272889881305171,10.092520009254764,1.2315040121890508,2.8202299891586033,-4.052964860140718,-0.17464758943651548,0.07182099392163847,10.122393187635932,33,0,0,0.1537,,
0.5882804481690916,0.21182394212837471,9.766569710990806,-0.16284149321633878,-3.154620219244328,4.05811149306668,0.6192692950663419,0.23522613859915772,9.787962057184345,34,0,0,0.1552,,
0.20721613566021352,-0.46760682869322634,9.544234924988865,3.5024387953001663,-2.2876950765012003,3.806648784415538,0.20019389981243832,-0.4971035620997505,9.530798580827563,35,0,0,0.1537,,
-0.4716165334018718,0.4474334907638428,9.756467315574843,-3.3434422019843675,2.607331093222551,-4.05127343072099,-0.4696033622538927,0.5247410216115125,9.619350970367247,36,0,0,0.1537,,
0.25183964058415215,-0.13154934225117698,10.23567056906312,4.329003643509278,2.8304087972362346,-4.675491227850522,0.20160765687806742,-0.1798305975153805,10.151595888744417,37,0,0,0.1522,,
0.2305434037808557,-0.12307237511676192,10.124175505051474,3.5474628750870885,3.683824958087513,3.6695140205732635,0.1914765021598507,-0.08032408144172465,10.151799166329772,38,0,0,0.1537,,
0.24417534192961965,-0.5342926478134907,9.444163672666956,-4.638831038873548,4.310311565627421,1.0952878938388966,0.22571383972695253,-0.5618657069368859,9.357264720135994,39,0,0,0.1422,,
-0.12116845582675326,-0.129855784214031,10.260692021043068,2.2726397261104845,-0.9195528292918261,2.5554559026533106,-0.0999587618524999,-0.1216811641779486,10.277972598704205,40,0,0,0.1483,,
0.44139937485260955,-0.30484366020230386,9.668785887959856,3.0863997545412216,0.3414998522711854,-1.2820030213417672,0.4985805053430177,-0.3454158722175634,9.630100241529775,41,0,0,0.1537,,
-0.22439982428177954,0.30102727665652657,9.886058915815353,-1.2308404694702724,5.169266055597221,-0.7396113388480844,-0.1924506315637325,0.32587624092299294,9.852162915874258,42,0,0,0.1537,,
0.3633406997900303,-0.09872553290953408,9.681033853763916,-1.7299594639115148,2.247224306373456,2.840365947798461,0.33729428391660843,-0.07300291324661774,9.695193045194864,43,0,0,0.1537,,
0.08777593875733838,-0.20691943441915703,9.707398381706234,2.092338140022902,4.765795754949497,-2.302588358232798,0.08558060442315282,-0.17551127411507428,9.699322451297064,44,0,0,0.1537,,
0.5092016688002855,0.3533361685237144,9.861365766456998,0.9120160219760094,3.231417520178314,-6.455742270690232,0.5733339135677794,0.31918057852789855,9.893084697923344,45,0,0,0.1532,,
-0.11658354789195143,-0.4316758656571452,9.830895722857571,-0.6541958129810754,3.756781262765595,-3.4362666584899815,-0.15945976518077504,-0.401749896623342,9.800306621728069,46,0,0,0.1537,,
0.20892718861785323,-0.3588900506473392,9.553888505946329,5.227069178762989,2.6237414633462244,-0.8553524550167583,0.19399760872461116,-0.4195329085904077,9.569794370677716,47,0,0,0.1537,,
0.2534494701659003,-0.21152368399826998,9.808251272841915,2.0449392206810733,3.5453656221892698,1.9083804509373667,0.22475976593812008,-0.18395708096526114,9.82981441597827,48,0,0,0.1537,,
-0.09712820304831081,0.33029589956783595,9.666524929574667,0.11941565022116932,1.674721490684116,0.5073312527287832,-0.04875175694147282,0.31077230980464043,9.618681306675356,49,0,0,0.1537,0,0.0204
0.003375663729377799,-0.22150629518428308,9.752357066548816,1.559947475998959,1.3548810689934052,-1.3408502979908068,0.10217842820012393,-0.17580284052911854,9.754723784299657,50,0,0,0.1537,0,0.0204
-0.12438084350850404,-0.022856267711918433,9.769909140978802,-1.5620926192247822,4.94057848514915,4.237672001003533,-0.16684260234584017,-0.04127627618154498,9.778540696075455,51,0,0,0.1537,0,0.0204
0.1434729856305031,-0.19554038818565422,9.587422135521042,-3.6356033079546117,5.238365151213299,3.4049099149282,0.013514119763333221,-0.23576388203921655,9.581782132951128,52,0,0,0.1537,0,0.0204
0.20656343040415384,-0.351178610564761,9.763427584290664,0.1590142366202849,3.0017147523182435,-0.377406421689989,0.25249761021632805,-0.2812566079731211,9.704817098976184,53,0,0,0.1537,0,0.0204
-0.0874968007878938,-0.09436178288904391,10.041495289111001,3.3356740217899525,-1.8942964937096973,3.272340828240087,-0.08998612083087457,-0.007199168550445514,10.008889305455915,54,0,0,0.1537,0,0.0316
0.10378067865244966,0.051109265312672264,9.8993590840759,-5.6288389787235085,-2.0364109980798535,-4.074103426826584,0.02925278653795499,0.13132879887793572,9.902910366323207,55,0,0,0.1537,0,0.0316
-0.1745655961212704,-0.41958822546922186,9.656002575751527,-10.708724039524853,0.9710711139930888,-2.120316172526821,-0.10706608578031003,-0.4258213996868946,9.550201773703511,56,0,0,0.1422,0,0.0513
-0.1563296583335295,-0.011778933325927582,9.785423737119514,2.5535216070511377,0.6740322824105129,1.2100352560193994,-0.04878741640975513,0.031171724508663533,9.800913046568946,57,0,0,0.1537,0,0.0513
-0.5767760567991335,-0.7148274418423134,9.780048305250125,7.216904234499093,-1.2381685488689347,-2.1628384565233514,-0.611113116044621,-0.691437703820854,9.847534190227668,58,0,0,0.1424,0,0.0301
-0.3522126730957607,-0.3117128248234007,9.768978312096515,-0.053280643282857754,-5.796629845261151,4.781361042837451,-0.3036644243034291,-0.26212138967154663,9.728685667763324,59,0,0,0.1537,0,0.0301
-0.20218011597788002,0.24406975468043624,9.55628352400525,2.31428706782953,6.268399672535696,-0.05939338191389727,-0.16847258325649597,0.2472292437897232,9.532397002324197,60,0,0,0.1537,0,0.0209
0.032454827248485925,-0.08297517183020743,9.75654661895842,1.738743816062065,-6.901589519379516,0.4418692350954852,0.028454607506582602,-0.026931457707773054,9.70414375964604,61,0,0,0.1537,0,0.0309
0.4560989977860743,0.17626453564300554,9.868873441820424,4.882309700956601,3.5861333595589064,1.377099742685564,0.40818536692051155,0.19530359737800246,9.934375417388695,62,0,0,0.1537,0,0.0309
0.08071246527120784,0.3192531851982215,9.608755758773587,1.7068536686035474,3.0280508962365857,-0.6649490270368867,0.13736736691474272,0.2563551163711544,9.665854792953912,63,0,0,0.1537,0,0.0209
0.02740828980537688,0.18498528033444087,9.377957942041231,-2.5377258752313,3.9925661118779967,5.7204152458892334,0.047490393349919016,0.25778850655739516,9.3772741310304,64,0,0,0.1494,0,0.0201
0.10437032430967084,0.0914224171149211,10.001765153350947,-3.1895089755987316,-5.226506128191298,3.364242132562588,0.09379052891291538,0.07977974072111967,10.019428798853497,65,0,0,0.1537,0,0.0201
-0.42044652952982503,0.19824455544547007,9.891147059797573,0.03136260263788459,3.7010778240377658,8.900995536022942,-0.4476982770897703,0.24244225061257635,9.850419026592778,66,0,0,0.1498,0,0.0101
0.014514017616115546,0.02828038544801403,10.03620483847205,-2.3402893290594666,-1.4686580246962215,-3.0705770024601753,-0.08667632027316573,0.05970506801259981,10.066294739691603,67,0,0,0.1537,0,0.0101
-0.26043419755968,-0.11309363605553743,10.195045808318664,-1.7828875570800715,-4.432232867028853,1.2540088879136242,-0.24382933227684342,-0.09135063064988491,10.190805539746513,68,0,0,0.1533,0,0.0103
-0.17211617407274965,0.209525805039089,10.148262739287667,2.9990654810977606,-3.1328325330892333,-0.14411727382171258,-0.1914480892140499,0.28993440186910735,10.152799614081967,69,0,0,0.1537,0,0.0301
0.6108903352312872,0.12159890743937982,9.81677746339359,-0.5083180981408132,2.076476588747121,-0.9810465521828773,0.6876007854411095,0.1298515669772882,9.875664826960747,70,0,0,0.1487,0,0.0404
