ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,ms,true_label,p1_label,p1_crash,p2_label,p2_crash
-0.028594673682752328,-0.06612524647872679,9.389857401548092,0.8056637029311811,-0.7642207592494249,-5.366419172542817,0.017409368492400462,-0.13698071095710473,9.437877397576013,0,0,0,0.1513,,
0.15229478267673532,0.2475299544207472,9.80407979066334,-2.9548493852087034,-0.9122374487410401,-3.0638799580064253,0.1764758664512671,0.2828294963373761,9.819991026557117,1,0,0,0.1537,,
0.29434386716652733,0.6186636044799136,10.223409769592791,-3.6543342833625116,2.1644906887104174,5.331326045639776,0.27792084733694,0.6170501399057523,10.24300715754409,2,0,0,0.1521,,
-0.06625526084086902,0.03732588479483355,9.870762549112657,-0.22515078508740777,-1.1756155572112568,-2.0519011107363703,-0.11386155188476005,0.01944093149570084,9.894479943019677,3,0,0,0.1537,,
-0.3243630015288099,0.06662140411821886,9.858992723917018,0.28088239917443497,4.2135901503599325,-2.6850455624467546,-0.239125975084477,0.11803729459228382,9.8984193127261,4,0,0,0.1537,,
0.4712541446539336,-0.0716861531375945,9.804825902336137,2.4581094979357774,2.667340201145995,-0.17298541232415088,0.5349949344017131,-0.04118018028140957,9.762604213567515,5,0,0,0.1537,,
-0.00960873389252955,-0.2000260249203771,9.699164535466542,-5.298152919263533,0.8822618195874015,-3.5266295963476555,0.01660460590424001,-0.1829271853062298,9.591332416683667,6,0,0,0.1537,,
-0.4322177613644527,-0.2801671064210908,9.789496422956338,-2.6691524882520423,5.495459845145138,0.09863960046870222,-0.33853907614960865,-0.23058298946910913,9.814079665256479,7,0,0,0.1537,,
0.11155904606830239,0.6286997686670664,9.667361670187702,2.1296831417533544,6.647156780070728,1.9225963663762107,0.08271819992442325,0.6175395691880287,9.661177102831473,8,0,0,0.1532,,
0.04145832420175125,0.3589773491123645,9.643566171640183,3.325067581146131,-1.7235794073386086,3.2215556313543736,0.006281891470009189,0.3356284248625626,9.621836450163604,9,0,0,0.1537,,
