ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,ms,true_label,p1_label,p1_crash,p2_label,p2_crash
-0.4527137508070153,-0.24210266654867302,9.729839173359842,0.8702504524228759,-0.5677680820908008,6.415264388799841,-0.430361761735623,-0.2217300955350564,9.748924591485208,0,0,0,0.1531,,
-0.20356592764309564,0.09187407522163622,10.058643220431524,-2.695984357602836,0.5695881952571435,2.7007978594513062,-0.10040947398300665,0.12421745924530092,9.982941713110103,1,0,0,0.1537,,
-0.413364689752844,-0.24780612387950085,10.023954181405403,-2.834264294682769,-0.16396189831481697,-0.5223409519869622,-0.381135358696612,-0.27457630845402237,10.029869662445618,2,0,0,0.1537,,
0.16151591515190142,0.11739301073627724,9.695777856693047,-1.9525608032493855,4.4053053268302405,-1.4015150851808724,0.18364883743002056,0.15331883800351898,9.599862968106462,3,0,0,0.1537,,
0.2995363817263958,0.26456160844707904,9.636421911316695,1.0859269298702603,3.7434908109580607,-1.7072805536345212,0.36112199878267226,0.20641873898385535,9.641209392747863,4,0,0,0.1537,,
-0.11251119407587336,-0.24350306871840963,9.572878325331747,0.8776683471026969,-2.447679083641756,3.67735203769904,-0.1293614807994002,-0.2343845215809178,9.580326225801569,5,0,0,0.1537,,
0.1815684703786317,0.1718047057545434,9.843466357191415,-1.673769360833938,1.8005639854543016,-1.8199537405772077,0.158683113747188,0.10339476088019478,9.907340408377927,6,0,0,0.1537,,
0.03523148545462893,0.2344594460879639,10.04048625271434,0.2553794813225316,-3.406464033825718,-0.32125433249473667,0.06824615509010606,0.25098554464188366,9.971183576751104,7,0,0,0.1537,,
-0.3872303894259294,0.6443259644112795,9.602682669541858,-1.70761152357696,1.6298763127291491,-3.887325698887802,-0.4183900914349068,0.6081047124700554,9.609827812438644,8,0,0,0.1532,,
-0.30755866375857693,-0.022104482123399844,9.73554080536608,3.9584759878614295,-4.662713266609979,-0.5961028437280835,-0.258849060219784,-0.02917814208746846,9.673700111102,9,0,0,0.1537,,
0.33304686115666565,0.37803363848392607,9.758120654858184,5.545917245212588,-3.4401035548230308,3.52839128307118,0.3434587661418531,0.3782812557184114,9.773230600466423,10,0,0,0.1537,,
0.03466854864314261,-0.15247063068138303,9.586726195788515,5.069445708566395,-4.64182723489128,3.5206422852626247,0.13944872933867247,-0.16316783183705932,9.602107278896142,11,0,0,0.1537,,
0.006637301408341317,0.22013309029074837,10.214685103477445,-0.3500779574909934,4.977759079616057,3.650581523430313,-0.1086553705192376,0.22197226420782745,10.179346365006982,12,0,0,0.1537,,
-0.03461916958977061,-0.2353918875671563,9.927277446658065,1.5178589464605996,-4.162602899942943,1.8182008745041358,0.01908718266462507,-0.12984112163741124,9.924122565044168,13,0,0,0.1537,,
-0.5164928388692592,0.19808980166689463,9.765815149270209,4.965195514108794,-1.9422548762550966,-0.4417106996686564,-0.5101200350059293,0.16221616311563536,9.813262845454217,14,0,0,0.1537,,
