ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,ms,true_label,p1_label,p1_crash,p2_label,p2_crash
0.0712127562090575,-0.1891066111707543,9.482236221285422,-3.16791451653334,-1.1512899301487145,-3.4992138205084093,0.046529410892587074,-0.11070668755417236,9.504502239554899,0,0,0,0.1537,,
-0.36117351424778743,0.3190338656569092,9.966491708938499,3.43000755832138,3.177523135239655,1.8076725026948819,-0.35660993055850854,0.243395244468538,9.972080088655309,1,0,0,0.1537,,
-0.03637748611460494,0.07661509961623175,9.801691990691303,-5.405813678230271,1.0212584672772258,-1.5972274147001286,0.05117399630964237,0.1303423260714403,9.792618452377596,2,0,0,0.1537,,
0.17926961474716074,-0.3897560648621758,9.994999996413224,2.3519488230996615,-1.0983352918994278,3.2907301780709117,0.17306802189590714,-0.32748894784094035,10.026224478624785,3,0,0,0.1537,,
0.15415272361155646,0.06324370029056675,9.970214913823495,1.052402436762917,-1.5906221454560447,-4.87387783229448,0.1707265940118382,0.04585817884172008,9.944055429212996,4,0,0,0.1537,,
0.5176817138245268,-0.3400293517031701,9.956191340054382,-1.120001701631897,2.427065009318755,0.03228372287251335,0.5396213150259074,-0.4444583032027267,9.990000934008165,5,0,0,0.1537,,
-0.15265039272743244,-0.17415401018766177,9.776955799970864,3.879200546537551,3.172685171419429,2.142049426184281,-0.1556012435851339,-0.1107627742706053,9.780918349848008,6,0,0,0.1537,,
0.42340064706625796,0.6123186623690946,9.754854846097857,1.1392883478315312,-0.8672764454412689,1.1564436603378545,0.40095601292008076,0.6132929751138608,9.801081266629271,7,0,0,0.1532,,
0.17493248428786554,-0.17239683350409976,9.764209139837925,4.202766196140884,-6.01584293682384,0.44783462202392654,0.18521061257187243,-0.179150437759162,9.714559746380628,8,0,0,0.1537,,
0.3810200966729732,-0.050811004687636094,9.98054260441693,2.705517933893158,2.4386228727792543,4.196428332466187,0.3699824364049838,-0.059983781432844246,9.992378678909672,9,0,0,0.1537,,
-0.20763343632331788,-0.05226838618164167,9.659042509665793,-1.6575813361084002,-2.94204735220362,-5.067491769097895,-0.19419527909698098,-0.10037591461045844,9.60373406119163,10,0,0,0.1537,,
0.38261893647192113,-0.34145293017491546,9.864277432923192,1.0122839559433543,-1.1700725794848776,1.0092513421670097,0.4134698956230694,-0.36027180012457116,9.888017420299978,11,0,0,0.1537,,
0.015069732972310809,-0.03902971237624989,9.921506618664623,2.558186073728929,-1.8054391620060026,0.6986962455354114,0.014810999308506111,-0.06855009611963368,9.940829444362171,12,0,0,0.1537,,
0.3968231514071155,-0.06716229624617506,9.550395435655249,1.7451532122016966,1.4566155612164393,8.547370007229947,0.39744104601772323,-0.003191323657704942,9.581900341284479,13,0,0,0.1484,,
